user_id,track_id,play_count,likes,skips,rating,genre
USER_0002,TRACK_0201,18,1,0,4.5,folk
USER_0032,TRACK_0675,1,0,1,1.0,r&b
USER_0019,TRACK_0001,3,0,0,1.0,latin
USER_0086,TRACK_0061,7,1,0,3.8,electronic
USER_0115,TRACK_0824,2,0,0,1.0,reggae
USER_0091,TRACK_0327,8,1,0,4.2,rock
USER_0083,TRACK_0275,20,1,0,4.5,metal
USER_0144,TRACK_0251,8,1,0,4.2,indie
USER_0181,TRACK_0109,8,1,0,4.2,reggae
USER_0197,TRACK_0709,10,1,0,4.5,jazz
USER_0007,TRACK_0300,4,0,0,1.3,pop
USER_0029,TRACK_0458,5,1,0,3.2,soul
USER_0104,TRACK_0924,6,1,0,3.5,country
USER_0156,TRACK_0280,10,1,0,4.5,country
USER_0156,TRACK_0384,14,1,0,4.5,jazz
USER_0098,TRACK_0600,12,1,0,4.5,metal
USER_0050,TRACK_0474,13,1,0,4.5,rock
USER_0065,TRACK_0953,8,1,0,4.2,jazz
USER_0127,TRACK_0138,4,1,0,2.8,metal
USER_0074,TRACK_0829,3,0,0,1.0,jazz
USER_0168,TRACK_0011,10,1,0,4.5,soul
USER_0141,TRACK_0021,5,1,0,3.2,reggae
USER_0126,TRACK_0824,1,1,1,1.0,reggae
USER_0070,TRACK_0549,3,1,0,2.5,blues
USER_0049,TRACK_0684,8,1,0,4.2,country
USER_0160,TRACK_0849,9,1,0,4.5,r&b
USER_0058,TRACK_0832,2,0,0,1.0,latin
USER_0061,TRACK_0889,6,1,0,3.5,indie
USER_0139,TRACK_0516,5,0,0,1.7,rock
USER_0051,TRACK_0678,17,1,0,4.5,electronic
USER_0175,TRACK_0884,2,0,0,1.0,blues
USER_0015,TRACK_0330,4,0,0,1.3,hip-hop
USER_0163,TRACK_0907,16,1,0,4.5,latin
USER_0053,TRACK_0375,8,1,0,4.2,electronic
USER_0134,TRACK_0649,3,0,0,1.0,blues
USER_0198,TRACK_0101,15,1,0,4.5,r&b
USER_0182,TRACK_0366,7,1,0,3.8,latin
USER_0050,TRACK_0741,13,1,0,4.5,rock
USER_0176,TRACK_0283,4,0,0,1.3,r&b
USER_0063,TRACK_0854,18,1,0,4.5,blues
USER_0187,TRACK_0191,9,1,0,4.5,classical
USER_0065,TRACK_0394,14,1,0,4.5,reggae
USER_0092,TRACK_0556,10,1,0,4.5,hip-hop
USER_0007,TRACK_0498,9,1,0,4.5,electronic
USER_0173,TRACK_0025,6,1,0,3.5,rock
USER_0125,TRACK_0237,6,1,0,3.5,indie
USER_0090,TRACK_0963,8,1,0,4.2,soul
USER_0140,TRACK_0402,12,1,0,4.5,classical
USER_0126,TRACK_0591,12,1,0,4.5,reggae
USER_0001,TRACK_0562,4,0,0,1.3,r&b
USER_0099,TRACK_0225,5,0,0,1.7,r&b
USER_0071,TRACK_0533,13,1,0,4.5,metal
USER_0163,TRACK_0354,3,0,0,1.0,reggae
USER_0052,TRACK_0539,20,1,0,4.5,classical
USER_0060,TRACK_0889,4,0,0,1.3,indie
USER_0090,TRACK_0622,6,1,0,3.5,country
USER_0071,TRACK_0850,5,0,0,1.7,blues
USER_0057,TRACK_0971,13,1,0,4.5,classical
USER_0128,TRACK_0211,2,1,0,2.2,metal
USER_0167,TRACK_0755,5,1,0,3.2,reggae
USER_0095,TRACK_0929,5,0,0,1.7,soul
USER_0111,TRACK_0226,4,0,0,1.3,blues
USER_0039,TRACK_0908,2,1,0,2.2,electronic
USER_0116,TRACK_0718,8,1,0,4.2,folk
USER_0170,TRACK_0825,2,0,0,1.0,blues
USER_0123,TRACK_0751,3,0,0,1.0,jazz
USER_0133,TRACK_0898,4,1,0,2.8,hip-hop
USER_0006,TRACK_0855,4,0,0,1.3,folk
USER_0077,TRACK_0403,10,1,0,4.5,jazz
USER_0010,TRACK_0312,5,0,0,1.7,jazz
USER_0093,TRACK_0163,4,1,0,2.8,soul
USER_0126,TRACK_0057,5,1,0,3.2,reggae
USER_0083,TRACK_0813,13,1,0,4.5,reggae
USER_0120,TRACK_0500,2,0,0,1.0,classical
USER_0102,TRACK_0218,4,0,0,1.3,soul
USER_0126,TRACK_0836,5,1,0,3.2,reggae
USER_0185,TRACK_0820,7,1,0,3.8,folk
USER_0179,TRACK_0475,7,1,0,3.8,country
USER_0075,TRACK_0885,8,1,0,4.2,classical
USER_0088,TRACK_0326,5,0,0,1.7,reggae
USER_0062,TRACK_0074,12,1,0,4.5,folk
USER_0002,TRACK_0948,11,1,0,4.5,folk
USER_0071,TRACK_0092,7,1,0,3.8,rock
USER_0194,TRACK_0963,6,1,0,3.5,soul
USER_0013,TRACK_0475,2,0,0,1.0,country
USER_0169,TRACK_0626,3,0,0,1.0,jazz
USER_0002,TRACK_0607,5,1,0,3.2,jazz
USER_0125,TRACK_0759,13,1,0,4.5,reggae
USER_0024,TRACK_0267,18,1,0,4.5,metal
USER_0026,TRACK_0258,5,0,0,1.7,folk
USER_0083,TRACK_0577,7,1,0,3.8,metal
USER_0068,TRACK_0951,9,1,0,4.5,hip-hop
USER_0140,TRACK_0649,8,1,0,4.2,blues
USER_0133,TRACK_0805,18,1,0,4.5,hip-hop
USER_0192,TRACK_0492,2,1,0,2.2,latin
USER_0075,TRACK_0445,7,1,0,3.8,electronic
USER_0110,TRACK_0211,4,1,0,2.8,metal
USER_0054,TRACK_0728,14,1,0,4.5,reggae
USER_0044,TRACK_0753,7,1,0,3.8,soul
USER_0074,TRACK_0104,3,1,0,2.5,classical
USER_0146,TRACK_0094,2,0,0,1.0,indie
USER_0196,TRACK_0799,4,0,0,1.3,hip-hop
USER_0026,TRACK_0083,6,1,0,3.5,folk
USER_0026,TRACK_0157,11,1,0,4.5,country
USER_0071,TRACK_0858,7,1,0,3.8,blues
USER_0184,TRACK_0523,11,1,0,4.5,reggae
USER_0089,TRACK_0282,7,1,0,3.8,indie
USER_0161,TRACK_0633,2,1,0,2.2,pop
USER_0073,TRACK_0765,4,0,0,1.3,blues
USER_0024,TRACK_0933,2,1,0,2.2,reggae
USER_0018,TRACK_0963,6,1,0,3.5,soul
USER_0038,TRACK_0096,5,0,0,1.7,country
USER_0020,TRACK_0019,13,1,0,4.5,soul
USER_0193,TRACK_0225,22,1,0,4.5,r&b
USER_0130,TRACK_0011,6,1,0,3.5,soul
USER_0100,TRACK_0987,6,1,0,3.5,country
USER_0102,TRACK_0941,24,1,0,4.5,folk
USER_0189,TRACK_0749,8,1,0,4.2,folk
USER_0176,TRACK_0952,8,1,0,4.2,r&b
USER_0114,TRACK_0940,3,1,0,2.5,classical
USER_0109,TRACK_0640,18,1,0,4.5,classical
USER_0031,TRACK_0189,13,1,0,4.5,blues
USER_0171,TRACK_0894,6,1,0,3.5,r&b
USER_0151,TRACK_0514,7,1,0,3.8,electronic
USER_0063,TRACK_0192,10,1,0,4.5,country
USER_0186,TRACK_0984,7,1,0,3.8,reggae
USER_0068,TRACK_0469,6,1,0,3.5,hip-hop
USER_0169,TRACK_0968,3,1,0,2.5,electronic
USER_0024,TRACK_0203,4,0,0,1.3,metal
USER_0130,TRACK_0704,3,0,0,1.0,soul
USER_0199,TRACK_0388,15,1,0,4.5,classical
USER_0050,TRACK_0501,11,1,0,4.5,soul
USER_0178,TRACK_0679,5,1,0,3.2,jazz
USER_0148,TRACK_0210,10,1,0,4.5,country
USER_0144,TRACK_0155,12,1,0,4.5,indie
USER_0021,TRACK_0027,12,1,0,4.5,hip-hop
USER_0028,TRACK_0486,13,1,0,4.5,r&b
USER_0126,TRACK_0340,8,1,0,4.2,reggae
USER_0122,TRACK_0048,7,1,0,3.8,rock
USER_0078,TRACK_0930,3,0,0,1.0,hip-hop
USER_0151,TRACK_0509,3,0,0,1.0,rock
USER_0046,TRACK_0241,8,1,0,4.2,folk
USER_0048,TRACK_0134,15,1,0,4.5,country
USER_0179,TRACK_0622,7,1,0,3.8,country
USER_0179,TRACK_0694,11,1,0,4.5,country
USER_0153,TRACK_0867,7,1,0,3.8,latin
USER_0020,TRACK_0266,12,1,0,4.5,classical
USER_0194,TRACK_0377,12,1,0,4.5,electronic
USER_0196,TRACK_0796,4,1,0,2.8,hip-hop
USER_0078,TRACK_0423,10,1,0,4.5,hip-hop
USER_0175,TRACK_0230,12,1,0,4.5,hip-hop
USER_0066,TRACK_0862,5,0,0,1.7,r&b
USER_0002,TRACK_0195,3,0,0,1.0,indie
USER_0054,TRACK_0363,5,0,0,1.7,reggae
USER_0001,TRACK_0328,5,0,0,1.7,r&b
USER_0109,TRACK_0759,3,0,0,1.0,reggae
USER_0089,TRACK_0889,5,0,0,1.7,indie
USER_0129,TRACK_0745,5,0,0,1.7,classical
USER_0044,TRACK_0710,7,1,0,3.8,soul
USER_0180,TRACK_0915,19,1,0,4.5,rock
USER_0199,TRACK_0897,14,1,0,4.5,pop
USER_0028,TRACK_0186,13,1,0,4.5,electronic
USER_0042,TRACK_0258,11,1,0,4.5,folk
USER_0072,TRACK_0488,6,1,0,3.5,metal
USER_0192,TRACK_0532,11,1,0,4.5,jazz
USER_0069,TRACK_0701,5,0,0,1.7,pop
USER_0069,TRACK_0720,14,1,0,4.5,pop
USER_0027,TRACK_0734,34,1,0,4.5,rock
USER_0119,TRACK_0356,14,1,0,4.5,electronic
USER_0123,TRACK_0655,3,1,0,2.5,jazz
USER_0061,TRACK_0111,2,0,0,1.0,r&b
USER_0194,TRACK_0514,1,0,0,1.0,electronic
USER_0022,TRACK_0945,6,1,0,3.5,folk
USER_0061,TRACK_0729,6,1,0,3.5,indie
USER_0116,TRACK_0820,24,1,0,4.5,folk
USER_0066,TRACK_0918,5,1,0,3.2,rock
USER_0157,TRACK_0628,4,0,0,1.3,pop
USER_0157,TRACK_0429,3,1,0,2.5,pop
USER_0126,TRACK_0938,7,1,0,3.8,reggae
USER_0130,TRACK_0944,9,1,0,4.5,country
USER_0182,TRACK_0945,11,1,0,4.5,folk
USER_0036,TRACK_0405,5,0,0,1.7,rock
USER_0117,TRACK_0500,7,1,0,3.8,classical
USER_0011,TRACK_0510,6,1,0,3.5,latin
USER_0109,TRACK_0031,12,1,0,4.5,pop
USER_0145,TRACK_0224,9,1,0,4.5,r&b
USER_0124,TRACK_0155,9,1,0,4.5,indie
USER_0143,TRACK_0728,5,1,0,3.2,reggae
USER_0009,TRACK_0452,2,0,0,1.0,blues
USER_0128,TRACK_0422,5,1,0,3.2,metal
USER_0182,TRACK_0673,9,1,0,4.5,r&b
USER_0172,TRACK_0752,4,1,0,2.8,folk
USER_0181,TRACK_0470,3,1,0,2.5,rock
USER_0030,TRACK_0241,7,1,0,3.8,folk
USER_0021,TRACK_0223,5,1,0,3.2,metal
USER_0015,TRACK_0495,2,0,0,1.0,soul
USER_0195,TRACK_0034,2,0,0,1.0,jazz
USER_0005,TRACK_0901,2,0,0,1.0,classical
USER_0172,TRACK_0533,5,0,0,1.7,metal
USER_0199,TRACK_0730,10,1,0,4.5,jazz
USER_0100,TRACK_0746,5,0,0,1.7,electronic
USER_0008,TRACK_0775,5,0,0,1.7,indie
USER_0128,TRACK_0473,14,1,0,4.5,metal
USER_0090,TRACK_0240,8,1,0,4.2,soul
USER_0182,TRACK_0646,12,1,0,4.5,folk
USER_0025,TRACK_0248,2,0,0,1.0,latin
USER_0075,TRACK_0609,7,1,0,3.8,classical
USER_0081,TRACK_0652,10,1,0,4.5,hip-hop
USER_0155,TRACK_0493,5,0,0,1.7,reggae
USER_0182,TRACK_0796,3,1,0,2.5,hip-hop
USER_0067,TRACK_0502,12,1,0,4.5,latin
USER_0095,TRACK_0579,11,1,0,4.5,metal
USER_0082,TRACK_0316,11,1,0,4.5,folk
USER_0051,TRACK_0448,2,0,0,1.0,country
USER_0170,TRACK_0959,6,1,0,3.5,blues
USER_0172,TRACK_0200,11,1,0,4.5,country
USER_0100,TRACK_0960,5,0,0,1.7,electronic
USER_0081,TRACK_0015,3,0,0,1.0,folk
USER_0113,TRACK_0511,4,0,0,1.3,folk
USER_0179,TRACK_0481,10,1,0,4.5,soul
USER_0186,TRACK_0703,4,1,0,2.8,reggae
USER_0091,TRACK_0062,10,1,0,4.5,rock
USER_0115,TRACK_0095,11,1,0,4.5,indie
USER_0097,TRACK_0406,7,1,0,3.8,folk
USER_0170,TRACK_0682,27,1,0,4.5,blues
USER_0089,TRACK_0545,17,1,0,4.5,indie
USER_0185,TRACK_0610,16,1,0,4.5,folk
USER_0032,TRACK_0758,15,1,0,4.5,metal
USER_0068,TRACK_0621,10,1,0,4.5,metal
USER_0159,TRACK_0748,6,1,0,3.5,jazz
USER_0166,TRACK_0863,11,1,0,4.5,reggae
USER_0003,TRACK_0354,9,1,0,4.5,reggae
USER_0116,TRACK_0015,12,1,0,4.5,folk
USER_0123,TRACK_0925,7,1,0,3.8,jazz
USER_0140,TRACK_0916,7,1,0,3.8,r&b
USER_0180,TRACK_0327,5,0,0,1.7,rock
USER_0200,TRACK_0731,6,1,0,3.5,blues
USER_0019,TRACK_0355,4,0,0,1.3,latin
USER_0195,TRACK_0353,3,0,0,1.0,country
USER_0064,TRACK_0545,5,0,0,1.7,indie
USER_0062,TRACK_0260,8,1,0,4.2,latin
USER_0035,TRACK_0495,4,0,0,1.3,soul
USER_0124,TRACK_0530,5,0,0,1.7,latin
USER_0018,TRACK_0337,5,0,0,1.7,soul
USER_0159,TRACK_0253,10,1,0,4.5,rock
USER_0014,TRACK_0404,2,0,0,1.0,soul
USER_0050,TRACK_0265,8,1,0,4.2,country
USER_0112,TRACK_0036,10,1,0,4.5,soul
USER_0122,TRACK_0693,7,1,0,3.8,rock
USER_0105,TRACK_0218,6,1,0,3.5,soul
USER_0128,TRACK_0049,10,1,0,4.5,soul
USER_0128,TRACK_0496,8,1,0,4.2,metal
USER_0061,TRACK_0237,5,0,0,1.7,indie
USER_0174,TRACK_0453,8,1,0,4.2,r&b
USER_0070,TRACK_0617,6,1,0,3.5,indie
USER_0168,TRACK_0180,8,1,0,4.2,soul
USER_0162,TRACK_0540,11,1,0,4.5,latin
USER_0110,TRACK_0477,3,1,0,2.5,metal
USER_0082,TRACK_0988,7,1,0,3.8,pop
USER_0191,TRACK_0320,8,1,0,4.2,reggae
USER_0187,TRACK_0070,8,1,0,4.2,jazz
USER_0010,TRACK_0530,12,1,0,4.5,latin
USER_0076,TRACK_0454,9,1,0,4.5,indie
USER_0140,TRACK_0557,8,1,0,4.2,blues
USER_0173,TRACK_0263,7,1,0,3.8,electronic
USER_0196,TRACK_0397,13,1,0,4.5,classical
USER_0089,TRACK_0095,12,1,0,4.5,indie
USER_0144,TRACK_0101,8,1,0,4.2,r&b
USER_0182,TRACK_0622,16,1,0,4.5,country
USER_0019,TRACK_0478,7,1,0,3.8,latin
USER_0036,TRACK_0504,12,1,0,4.5,rock
USER_0020,TRACK_0357,9,1,0,4.5,rock
USER_0180,TRACK_0583,5,1,0,3.2,rock
USER_0143,TRACK_0980,8,1,0,4.2,reggae
USER_0174,TRACK_0809,7,1,0,3.8,r&b
USER_0010,TRACK_0563,9,1,0,4.5,country
USER_0058,TRACK_0565,9,1,0,4.5,rock
USER_0198,TRACK_0158,10,1,0,4.5,reggae
USER_0013,TRACK_0265,7,1,0,3.8,country
USER_0147,TRACK_0037,2,0,0,1.0,reggae
USER_0198,TRACK_0398,2,0,0,1.0,metal
USER_0157,TRACK_0958,9,1,0,4.5,electronic
USER_0101,TRACK_0268,3,1,0,2.5,pop
USER_0188,TRACK_0420,6,1,0,3.5,indie
USER_0165,TRACK_0414,7,1,0,3.8,jazz
USER_0197,TRACK_0471,9,1,0,4.5,jazz
USER_0162,TRACK_0020,12,1,0,4.5,latin
USER_0107,TRACK_0996,10,1,0,4.5,classical
USER_0103,TRACK_0030,14,1,0,4.5,blues
USER_0091,TRACK_0447,23,1,0,4.5,rock
USER_0149,TRACK_0325,13,1,0,4.5,jazz
USER_0047,TRACK_0310,21,1,0,4.5,country
USER_0148,TRACK_0937,12,1,0,4.5,hip-hop
USER_0138,TRACK_0541,11,1,0,4.5,indie
USER_0039,TRACK_0677,5,1,0,3.2,electronic
USER_0065,TRACK_0021,14,1,0,4.5,reggae
USER_0129,TRACK_0041,3,0,0,1.0,pop
USER_0127,TRACK_0847,12,1,0,4.5,metal
USER_0133,TRACK_0075,2,0,0,1.0,hip-hop
USER_0089,TRACK_0803,5,0,0,1.7,indie
USER_0133,TRACK_0027,11,1,0,4.5,hip-hop
USER_0050,TRACK_0693,9,1,0,4.5,rock
USER_0042,TRACK_0300,5,0,0,1.7,pop
USER_0184,TRACK_0532,9,1,0,4.5,jazz
USER_0013,TRACK_0121,24,1,0,4.5,country
USER_0051,TRACK_0589,2,0,0,1.0,country
USER_0179,TRACK_0280,2,1,0,2.2,country
USER_0155,TRACK_0058,8,1,0,4.2,country
USER_0119,TRACK_0690,4,0,0,1.3,electronic
USER_0051,TRACK_0695,5,0,0,1.7,jazz
USER_0008,TRACK_0129,3,0,0,1.0,jazz
USER_0096,TRACK_0744,4,0,0,1.3,electronic
USER_0058,TRACK_0249,7,1,0,3.8,folk
USER_0095,TRACK_0642,8,1,0,4.2,metal
USER_0031,TRACK_0603,4,1,0,2.8,jazz
USER_0039,TRACK_0220,8,1,0,4.2,indie
USER_0061,TRACK_0017,2,1,0,2.2,folk
USER_0002,TRACK_0333,2,0,0,1.0,folk
USER_0149,TRACK_0315,17,1,0,4.5,country
USER_0121,TRACK_0642,1,0,1,1.0,metal
USER_0081,TRACK_0914,14,1,0,4.5,folk
USER_0062,TRACK_0947,4,0,0,1.3,folk
USER_0186,TRACK_0759,3,1,0,2.5,reggae
USER_0012,TRACK_0449,22,1,0,4.5,hip-hop
USER_0166,TRACK_0905,3,0,0,1.0,indie
USER_0178,TRACK_0247,6,1,0,3.5,jazz
USER_0015,TRACK_0814,9,1,0,4.5,soul
USER_0132,TRACK_0474,5,1,0,3.2,rock
USER_0116,TRACK_0947,7,1,0,3.8,folk
USER_0110,TRACK_0481,7,1,0,3.8,soul
USER_0019,TRACK_0109,8,1,0,4.2,reggae
USER_0085,TRACK_0290,7,1,0,3.8,rock
USER_0103,TRACK_0503,7,1,0,3.8,soul
USER_0154,TRACK_0898,6,1,0,3.5,hip-hop
USER_0164,TRACK_0592,3,1,0,2.5,folk
USER_0075,TRACK_0865,3,0,0,1.0,classical
USER_0055,TRACK_0855,12,1,0,4.5,folk
USER_0167,TRACK_0058,9,1,0,4.5,country
USER_0185,TRACK_0331,2,1,0,2.2,folk
USER_0016,TRACK_0603,1,1,1,1.0,jazz
USER_0006,TRACK_0221,6,1,0,3.5,folk
USER_0177,TRACK_0113,13,1,0,4.5,hip-hop
USER_0007,TRACK_0038,9,1,0,4.5,soul
USER_0057,TRACK_0288,12,1,0,4.5,classical
USER_0056,TRACK_0700,9,1,0,4.5,soul
USER_0185,TRACK_0790,7,1,0,3.8,folk
USER_0128,TRACK_0436,8,1,0,4.2,metal
USER_0166,TRACK_0326,8,1,0,4.2,reggae
USER_0095,TRACK_0205,4,1,0,2.8,country
USER_0062,TRACK_0795,21,1,0,4.5,folk
USER_0148,TRACK_0079,4,1,0,2.8,country
USER_0089,TRACK_0895,13,1,0,4.5,indie
USER_0081,TRACK_0069,6,1,0,3.5,jazz
USER_0041,TRACK_0140,9,1,0,4.5,soul
USER_0176,TRACK_0673,3,0,0,1.0,r&b
USER_0071,TRACK_0128,9,1,0,4.5,folk
USER_0179,TRACK_0212,7,1,0,3.8,hip-hop
USER_0134,TRACK_0391,7,1,0,3.8,blues
USER_0176,TRACK_0990,1,1,1,1.0,r&b
USER_0078,TRACK_0438,4,0,0,1.3,hip-hop
USER_0127,TRACK_0834,5,1,0,3.2,metal
USER_0199,TRACK_0244,7,1,0,3.8,hip-hop
USER_0027,TRACK_0237,12,1,0,4.5,indie
USER_0168,TRACK_0240,2,0,0,1.0,soul
USER_0160,TRACK_0142,9,1,0,4.5,country
USER_0100,TRACK_0035,10,1,0,4.5,electronic
USER_0156,TRACK_0607,10,1,0,4.5,jazz
USER_0108,TRACK_0680,4,0,0,1.3,rock
USER_0020,TRACK_0635,6,1,0,3.5,rock
USER_0006,TRACK_0166,4,1,0,2.8,folk
USER_0025,TRACK_0869,6,1,0,3.5,r&b
USER_0109,TRACK_0975,11,1,0,4.5,reggae
USER_0066,TRACK_0757,5,0,0,1.7,blues
USER_0083,TRACK_0102,11,1,0,4.5,metal
USER_0102,TRACK_0713,7,1,0,3.8,r&b
USER_0099,TRACK_0289,4,1,0,2.8,latin
USER_0047,TRACK_0589,12,1,0,4.5,country
USER_0017,TRACK_0006,3,1,0,2.5,rock
USER_0194,TRACK_0213,2,1,0,2.2,metal
USER_0058,TRACK_0172,11,1,0,4.5,rock
USER_0106,TRACK_0111,5,0,0,1.7,r&b
USER_0075,TRACK_0197,18,1,0,4.5,classical
USER_0119,TRACK_0716,9,1,0,4.5,metal
USER_0113,TRACK_0496,6,1,0,3.5,metal
USER_0102,TRACK_0266,12,1,0,4.5,classical
USER_0108,TRACK_0916,11,1,0,4.5,r&b
USER_0011,TRACK_0026,7,1,0,3.8,r&b
USER_0195,TRACK_0398,13,1,0,4.5,metal
USER_0115,TRACK_0439,12,1,0,4.5,hip-hop
USER_0153,TRACK_0667,7,1,0,3.8,rock
USER_0096,TRACK_0105,3,0,0,1.0,electronic
USER_0187,TRACK_0829,4,0,0,1.3,jazz
USER_0133,TRACK_0476,5,0,0,1.7,hip-hop
USER_0076,TRACK_0651,6,1,0,3.5,reggae
USER_0059,TRACK_0502,2,0,0,1.0,latin
USER_0141,TRACK_0688,18,1,0,4.5,hip-hop
USER_0095,TRACK_0350,15,1,0,4.5,rock
USER_0072,TRACK_0003,6,1,0,3.5,jazz
USER_0023,TRACK_0588,4,0,0,1.3,electronic
USER_0128,TRACK_0515,7,1,0,3.8,metal
USER_0178,TRACK_0816,9,1,0,4.5,jazz
USER_0003,TRACK_0447,14,1,0,4.5,rock
USER_0082,TRACK_0821,5,0,0,1.7,pop
USER_0063,TRACK_0626,10,1,0,4.5,jazz
USER_0098,TRACK_0721,1,1,0,1.8,indie
USER_0152,TRACK_0966,3,0,0,1.0,metal
USER_0013,TRACK_0944,7,1,0,3.8,country
USER_0104,TRACK_0122,6,1,0,3.5,pop
USER_0180,TRACK_0440,8,1,0,4.2,folk
USER_0067,TRACK_0782,3,0,0,1.0,metal
USER_0112,TRACK_0301,11,1,0,4.5,pop
USER_0103,TRACK_0360,3,1,0,2.5,soul
USER_0031,TRACK_0599,12,1,0,4.5,reggae
USER_0003,TRACK_0058,9,1,0,4.5,country
USER_0196,TRACK_0410,12,1,0,4.5,pop
USER_0018,TRACK_0700,10,1,0,4.5,soul
USER_0158,TRACK_0025,6,1,0,3.5,rock
USER_0058,TRACK_0025,7,1,0,3.8,rock
USER_0073,TRACK_0317,3,0,0,1.0,blues
USER_0036,TRACK_0899,14,1,0,4.5,rock
USER_0020,TRACK_0006,22,1,0,4.5,rock
USER_0091,TRACK_0516,8,1,0,4.2,rock
USER_0152,TRACK_0362,1,0,1,1.0,metal
USER_0136,TRACK_0877,15,1,0,4.5,classical
USER_0155,TRACK_0982,3,0,0,1.0,metal
USER_0128,TRACK_0642,2,1,0,2.2,metal
USER_0113,TRACK_0722,12,1,0,4.5,folk
USER_0192,TRACK_0672,9,1,0,4.5,folk
USER_0074,TRACK_0193,6,1,0,3.5,hip-hop
USER_0095,TRACK_0334,4,1,0,2.8,indie
USER_0098,TRACK_0545,6,1,0,3.5,indie
USER_0176,TRACK_0109,6,1,0,3.5,reggae
USER_0189,TRACK_0025,11,1,0,4.5,rock
USER_0077,TRACK_0786,10,1,0,4.5,jazz
USER_0143,TRACK_0115,4,0,0,1.3,electronic
USER_0004,TRACK_0110,18,1,0,4.5,latin
USER_0121,TRACK_0267,14,1,0,4.5,metal
USER_0123,TRACK_0837,6,1,0,3.5,rock
USER_0106,TRACK_0110,24,1,0,4.5,latin
USER_0075,TRACK_0621,19,1,0,4.5,metal
USER_0012,TRACK_0366,8,1,0,4.2,latin
USER_0012,TRACK_0478,7,1,0,3.8,latin
USER_0200,TRACK_0017,4,0,0,1.3,folk
USER_0026,TRACK_0589,7,1,0,3.8,country
USER_0192,TRACK_0473,1,0,1,1.0,metal
USER_0060,TRACK_0334,8,1,0,4.2,indie
USER_0119,TRACK_0942,13,1,0,4.5,metal
USER_0146,TRACK_0721,12,1,0,4.5,indie
USER_0020,TRACK_0587,18,1,0,4.5,rock
USER_0117,TRACK_0855,4,0,0,1.3,folk
USER_0177,TRACK_0360,6,1,0,3.5,soul
USER_0089,TRACK_0631,6,1,0,3.5,metal
USER_0104,TRACK_0784,10,1,0,4.5,country
USER_0100,TRACK_0186,9,1,0,4.5,electronic
USER_0165,TRACK_0781,5,0,0,1.7,latin
USER_0192,TRACK_0874,22,1,0,4.5,jazz
USER_0014,TRACK_0282,18,1,0,4.5,indie
USER_0056,TRACK_0878,14,1,0,4.5,electronic
USER_0051,TRACK_0498,4,1,0,2.8,electronic
USER_0084,TRACK_0527,7,1,0,3.8,blues
USER_0146,TRACK_0775,4,0,0,1.3,indie
USER_0085,TRACK_0172,10,1,0,4.5,rock
USER_0140,TRACK_0287,5,1,0,3.2,blues
USER_0170,TRACK_0999,5,1,0,3.2,blues
USER_0024,TRACK_0782,2,1,0,2.2,metal
USER_0120,TRACK_0943,7,1,0,3.8,jazz
USER_0089,TRACK_0094,8,1,0,4.2,indie
USER_0011,TRACK_0542,13,1,0,4.5,pop
USER_0172,TRACK_0790,15,1,0,4.5,folk
USER_0081,TRACK_0468,4,0,0,1.3,folk
USER_0173,TRACK_0290,4,0,0,1.3,rock
USER_0151,TRACK_0025,17,1,0,4.5,rock
USER_0159,TRACK_0816,8,1,0,4.2,jazz
USER_0185,TRACK_0754,14,1,0,4.5,folk
USER_0081,TRACK_0107,6,1,0,3.5,latin
USER_0101,TRACK_0384,6,1,0,3.5,jazz
USER_0019,TRACK_0335,1,0,1,1.0,latin
USER_0189,TRACK_0637,16,1,0,4.5,hip-hop
USER_0092,TRACK_0880,9,1,0,4.5,hip-hop
USER_0177,TRACK_0657,4,0,0,1.3,soul
USER_0016,TRACK_0979,15,1,0,4.5,jazz
USER_0164,TRACK_0941,13,1,0,4.5,folk
USER_0078,TRACK_0133,13,1,0,4.5,pop
USER_0045,TRACK_0366,10,1,0,4.5,latin
USER_0030,TRACK_0468,14,1,0,4.5,folk
USER_0093,TRACK_0180,6,1,0,3.5,soul
USER_0028,TRACK_0971,6,1,0,3.5,classical
USER_0094,TRACK_0903,4,1,0,2.8,country
USER_0079,TRACK_0371,4,1,0,2.8,reggae
USER_0004,TRACK_0028,2,0,0,1.0,folk
USER_0186,TRACK_0970,9,1,0,4.5,soul
USER_0060,TRACK_0286,17,1,0,4.5,r&b
USER_0115,TRACK_0880,19,1,0,4.5,hip-hop
USER_0053,TRACK_0794,9,1,0,4.5,soul
USER_0152,TRACK_0987,11,1,0,4.5,country
USER_0080,TRACK_0360,17,1,0,4.5,soul
USER_0028,TRACK_0052,9,1,0,4.5,indie
USER_0166,TRACK_0524,1,1,1,1.0,reggae
USER_0025,TRACK_0563,6,1,0,3.5,country
USER_0113,TRACK_0916,5,1,0,3.2,r&b
USER_0039,TRACK_0597,15,1,0,4.5,reggae
USER_0078,TRACK_0284,9,1,0,4.5,r&b
USER_0065,TRACK_0467,12,1,0,4.5,reggae
USER_0125,TRACK_0807,1,0,0,1.0,reggae
USER_0162,TRACK_0897,10,1,0,4.5,pop
USER_0031,TRACK_0003,17,1,0,4.5,jazz
USER_0113,TRACK_0221,25,1,0,4.5,folk
USER_0047,TRACK_0575,10,1,0,4.5,indie
USER_0151,TRACK_0108,19,1,0,4.5,rock
USER_0107,TRACK_0776,6,1,0,3.5,classical
